Time,PickupX,PickupY,DropoffX,DropoffY
1175,1117.055,1345.54,1052.795,1135.184
1176,1036.283,1115.172,936.949,958.487
1177,1621.698,1239.684,1232.406,1286.461
1177,1304.002,1382.856,1378.108,1391.54
1181,1592.925,1116.588,1316.952,835.069
1182,969.756,1230.464,1530.208,1385.345
1182,929.567,989.316,1470.852,1395.997
1184,1588.321,1101.585,1556.094,996.559
1185,1181.335,1154.754,1229.897,1374.172
1187,1156.805,996.552,1059.014,1183.397
1189,986.408,1308.502,1213.632,844.242
1191,861.651,1213.396,947.949,869.328
1191,1361.612,876.907,1224.873,1166.635
1192,969.37,1215.733,1530.629,1155.715
1192,1378.108,1391.54,1068.949,1275.171
1193,1202.828,999.203,1633.864,1230.079
1193,936.949,958.487,907.423,1081.803
1194,1061.087,1199.468,1264.133,1002.256
1194,1506.03,1007.27,907.423,1081.803
1197,1236.265,1301.803,1001.13,1312.886
1199,1506.03,1007.27,1448.85,825.247
1199,964.09,1095.472,1198.872,845.636
1202,861.042,1260.376,968.984,1201.002
1203,1378.108,1391.54,1131.16,1349.119
1206,903.476,1137.234,949.651,1091.532
1209,1249.936,1000.357,1224.873,1166.635
1210,1102.949,1341.961,1094.26,1130.993
1211,1545.616,1311.989,1609.531,1249.29
1215,1260.952,883.744,1597.529,1131.592
1216,1152.31,1146.834,935.212,1087.592
1218,1187.581,1363.435,1210.36,1162.675
1218,1021.75,862.36,936.949,958.487
1219,1388.684,1221.312,907.423,1081.803
1220,1406.475,1044.679,1534.949,938.442
1222,1390.86,1013.399,1538.621,1001.687
1222,1536.371,1356.003,1390.659,1180.473
1223,1388.684,1221.312,1428.647,1392.983
1226,1067.502,1260.263,1063.16,1215.54
1227,1063.16,1215.54,1074.739,1334.803
1230,1259.129,926.135,1137.797,1142.874
1231,1067.502,1260.263,1524.377,909.384
1232,1142.186,994.671,1074.739,1334.803
1233,1257.913,840.061,1548.698,1297.317
1237,1142.186,994.671,1404.534,1012.322
1246,1347.232,877.883,1406.475,1044.679
1247,1278.33,1004.156,970.914,1274.657
1248,1440.809,1276.609,1530.208,1385.345
1252,876.09,1171.885,968.984,1201.002
1255,1234.992,1316.277,922.186,1020.145
1256,1213.108,1209.75,1618.292,1187.87
1257,1382.915,1314.164,1430.059,1240.964
1258,941.195,944.785,1544.009,1150.89
1262,1145.265,1352.698,1249.936,1000.357
1262,1274.36,1379.382,1560.864,1287.712
1264,1264.133,1002.256,903.476,1137.234
1268,1095.551,855.392,1527.126,1400.017
1268,1187.581,1363.435,949.651,1091.532
1278,1079.747,1127.033,969.37,1215.733
1278,1384.838,1283.213,1361.232,831.325
1279,1409.385,1093.215,1169.352,848.423
1282,1394.954,1392.021,1539.453,1341.331
1284,871.277,1185.722,992.967,1103.352
1292,1220.951,1181.007,1440.809,1276.609
1299,1445.558,1009.094,1051.27,859.573
1299,922.186,1020.145,1052.795,1135.184
1301,1125.071,852.604,1527.126,1400.017
1302,861.042,1260.376,1083.712,987.144
1303,929.567,989.316,1236.265,1301.803
1306,971.3,1289.388,1152.31,1146.834
1306,1187.581,1363.435,1597.529,1131.592
1311,918.495,1035.559,1316.952,835.069
1312,1220.827,1240.434,977.469,866.541
1317,1517.249,1160.54,1440.809,1276.609
1317,1391.052,1165.091,1305.16,1184.566
1318,1513.804,880.325,1478.056,823.221
1319,1409.385,1093.215,1243.153,841.455
1321,1492.659,822.208,907.423,1081.803
1326,1443.85,1247.515,968.212,1171.54
1329,896.16,1114.183,1050.722,1119.112
1333,1264.133,1002.256,1522.486,1284.867
1336,1249.936,1000.357,1059.014,1183.397
1344,1198.872,845.636,1388.684,1221.312
1345,929.37,1150.956,1083.712,987.144
1353,1184.112,847.03,1249.936,1000.357
1355,1236.265,1301.803,949.686,917.381
1357,1335.117,1011.753,1276.792,1180.803
1358,1287.433,837.565,1378.108,1391.54
1359,1613.101,1173.801,1249.936,1000.357
1375,1492.659,822.208,1258.926,854.622
1387,1045.295,1326.036,957.856,1298.651
1389,866.464,1199.559,1490.488,1170.189
1397,1102.949,1341.961,1231.171,1359.698
1418,1142.186,994.671,1442.33,1262.062
1422,1411.801,1392.502,1257.913,840.061
1434,1249.936,1000.357,1588.321,1101.585
1438,1220.827,1240.434,907.423,1081.803
